bank,review,rating,sentiment_label,sentiment_score
Bank of Abyssinia,"Terrible Bank Experience It’s unbelievable that with all the modern technology, this bank still struggles with even basic transactions. The app constantly crashes, services are limited, and every time I try to transfer money or load Telebirr, there’s a huge delay. I have to wait 5 days for failed transactions to be refunded! Even USSD is unreliable. They’ve put me in embarrassing situations countless times, and customer care never fixes anything. I’ve switched banks, and you should too!",1,NEGATIVE,0.9982142448425293
Bank of Abyssinia,A painfully slow banking app service. Please don't make it your choice!,1,NEGATIVE,0.9997518658638
Bank of Abyssinia,Good App,4,POSITIVE,0.9998493194580078
Bank of Abyssinia,Best app to me,5,POSITIVE,0.9998493194580078
Bank of Abyssinia,Abdulkadir,5,POSITIVE,0.981449544429779
Bank of Abyssinia,If it is possible I would gove0 star,1,NEUTRAL,0.5
Bank of Abyssinia,Nise mobile bankig,4,NEGATIVE,0.9858755469322205
Bank of Abyssinia,Overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,4,NEUTRAL,0.5
Bank of Abyssinia,Just make it work please🤣 this is embarrassing for a bank of your size,1,NEGATIVE,0.9995928406715393
Bank of Abyssinia,Update to the simplest way it requires the developer option on and off why this is,5,NEUTRAL,0.5
Bank of Abyssinia,"Stop telling me what to do with my phone, BOA. Why does your newly updated app keep asking me to disable the developer options? I’m not slowing down my phone just to use your God damn app. 🤮🤮🤮🤮",1,NEGATIVE,0.9989668130874634
Bank of Abyssinia,I'm living out of country how may I download and use mobile banking? It asks me the Ethiopia phone number and I can't receive text to confirm because I'm out side the country. So please lete know if I can use while I'm outside the country. Thanks,1,NEGATIVE,0.931613564491272
Bank of Abyssinia,Worest app,1,NEGATIVE,0.7789773344993591
Bank of Abyssinia,The worest app ever,1,NEGATIVE,0.9917513728141785
Bank of Abyssinia,አሪፍ ነው በርቱልን,5,NEGATIVE,0.7850591540336609
Bank of Abyssinia,Wwwerrr,5,NEGATIVE,0.8502517938613892
Bank of Abyssinia,ጀማል ውቀቱ,5,NEGATIVE,0.7850591540336609
Bank of Abyssinia,Great For Financial company,5,POSITIVE,0.9998753070831299
Bank of Abyssinia,Very easy to use,5,POSITIVE,0.9884273409843445
Bank of Abyssinia,The App's crash always.. Error.....,3,NEGATIVE,0.9995954632759094
Bank of Abyssinia,This app is incredibly frustrating to use. It’s filled with issues that make it difficult to navigate and complete tasks efficiently. I’ve never encountered such a poorly designed banking application before. It needs significant improvements to enhance user experience. It deserves a vey low rating.,1,NEGATIVE,0.9983598589897156
Bank of Abyssinia,Great UI and seamless UX. I love it!!,5,POSITIVE,0.9998538494110107
Bank of Abyssinia,That's too good application but try to add more alternatives and futures or possibilitys for your customers,3,POSITIVE,0.9935353994369507
Bank of Abyssinia,It's easy used to operate program and secured 👍👍,4,POSITIVE,0.9966567754745483
Bank of Abyssinia,I bought a mobile card on this app but I didn't receive it and it took my money and I didn't get my money back.,1,NEGATIVE,0.9651092290878296
Bank of Abyssinia,Amazing,5,POSITIVE,0.999875545501709
Bank of Abyssinia,Great app with great services,5,POSITIVE,0.999742329120636
Bank of Abyssinia,Yes active user,5,POSITIVE,0.9983929991722107
Bank of Abyssinia,Shameful,1,NEGATIVE,0.998016357421875
Bank of Abyssinia,The worest app ever made i would not recommende for no one,1,NEGATIVE,0.9859169125556946
Bank of Abyssinia,Good application,5,POSITIVE,0.999854564666748
Bank of Abyssinia,I like,5,POSITIVE,0.9910564422607422
Bank of Abyssinia,"How many hours should I wait after transferring money to telebirr, please do something about the transfer delay issue I need my money when ever.",1,NEGATIVE,0.9951257109642029
Bank of Abyssinia,"BOA is unreasonably holding and delaying transactions for more than a day, even transactions within the same bank itself. This is a huge gap that I observed in BOA mobile banking. I didn't experience this kind of challenge while having transactions in other banks' mobile banking platforms. After waiting so long, I called your customer support team and the response they gave me was ""it was the system that holds the transaction & will be released on working days"". This is not totally fair.",1,NEUTRAL,0.5
Bank of Abyssinia,የእርስዎን ተሞክሮ ይግለጹ (አማራጭ),5,NEGATIVE,0.8616330027580261
Bank of Abyssinia,It's not working. It needs a big update. Can't you update the app quickly?,1,NEGATIVE,0.9784694910049438
Bank of Abyssinia,"I am Aimohon Joel , It's can be Good for a Better Conversation in Time 🙂",3,POSITIVE,0.9943663477897644
Bank of Abyssinia,"Better app than most mobile apps, but why do I have to turn off developer option every time I wanna use the app?? It's annoying.",1,NEGATIVE,0.9980873465538025
Bank of Abyssinia,Bes and freindly app,5,NEGATIVE,0.9084873795509338
Bank of Abyssinia,It doesn't work.,1,POSITIVE,0.9994449019432068
Bank of Abyssinia,"It say ""The request was not successful. please check device connectivity or try again"" why? One of the bank manager told me it is because of my phone's android version which is 9.1 It is ridiculous! Disappointing",1,NEGATIVE,0.9996806383132935
Bank of Abyssinia,How to download or screenshot of payment receipt...what kinda worst app ever 🤮🤮🤢,1,NEGATIVE,0.9996713399887085
Bank of Abyssinia,Smart technology,5,POSITIVE,0.9998468160629272
Bank of Abyssinia,Yegema app tish🪨,1,NEGATIVE,0.9501880407333374
Bank of Abyssinia,"This is not an appropriate app, i don't know how boa develops this app, i don't expect this much crazy and un confortable app form BOA, I'm soory!!!",1,NEGATIVE,0.9792766571044922
Bank of Abyssinia,"Shockingly bad! Even when it decides to work, it's painfully slow and frustrating. Such a shame that it has become a stain on an extraordinary bank",1,NEGATIVE,0.999783456325531
Bank of Abyssinia,"It crashes frequently. It launches on Android 8.1 but I don't think it actually works on versions less than 10. If so, it shouldn't be available for download by such devices to begin with, like many other finance apps are not. It was so much better three months ago, upgrades should be for the better.",1,NEGATIVE,0.992426872253418
Bank of Abyssinia,Awesome application. But lately its crashing everytime i opened it.,4,POSITIVE,0.8949394226074219
Bank of Abyssinia,እጅም በጣም ደካማ አፕ ነው ሲፈልግ ይከፍታል ሲፈልግ አይከፍትም ከአዋሽ እና ንግድ ባንክ የመሳሰሉ ባንኮች ሲወዳደር ሞባይል ባንኪንግ App እጅግ የሚያበሳጭ ነው ለውጥ ያስፈልጋችኋል,1,NEGATIVE,0.9617325067520142
Bank of Abyssinia,Fast one,3,POSITIVE,0.9989494681358337
Bank of Abyssinia,Nice looking app but a terrible user experience.,1,NEGATIVE,0.9584583640098572
Bank of Abyssinia,The worest MB app ever!!🙄,1,NEGATIVE,0.9917513728141785
Bank of Abyssinia,It is ok,5,POSITIVE,0.748120903968811
Bank of Abyssinia,Plz fix the Apps ....screenshot lovation hide from glarey share botten not work😔😔,1,NEGATIVE,0.998751163482666
Bank of Abyssinia,Apollo's,1,POSITIVE,0.9962450861930847
Bank of Abyssinia,The worst experience ever,1,NEGATIVE,0.9997826218605042
Bank of Abyssinia,Hussenaliumar,5,NEGATIVE,0.6654535531997681
Bank of Abyssinia,Hi I have problem with this App BOA mobile I don't know what is wrong with this App I did many times download but it's sam doesn't work if sam like that this app way I have to be customer with them how I know my account and checking save The book is no Not enough alone,1,NEGATIVE,0.9986024498939514
Bank of Abyssinia,It is not work for my device,5,POSITIVE,0.9735198020935059
Bank of Abyssinia,"I'm Sick and tiered of enabling and disabling Developer Option Everytime I use this app. maybe you know it maybe you dont, fix it please it's anoying",1,NEGATIVE,0.9996001124382019
Bank of Abyssinia,The worst app ever,1,NEGATIVE,0.9997212290763855
Bank of Abyssinia,Betanya Gebre,3,POSITIVE,0.8911886215209961
Bank of Abyssinia,I dont recommand it to any one,1,POSITIVE,0.9339127540588379
Bank of Abyssinia,Excellent app,5,POSITIVE,0.9998356103897095
Bank of Abyssinia,"The application used to work well. But after updates I'm not able to use the forgot password feature, which is blocking me from accessing it as a whole.",1,NEGATIVE,0.9959663152694702
Bank of Abyssinia,ትርሃስ,5,NEGATIVE,0.6970564723014832
Bank of Abyssinia,App isn't working,1,POSITIVE,0.9826900959014893
Bank of Abyssinia,so far good but always it lugs,3,POSITIVE,0.999815046787262
Bank of Abyssinia,Don't trust this bank and its service.,1,POSITIVE,0.8190045356750488
Bank of Abyssinia,"I can not open and use the application,please help me!",5,POSITIVE,0.9962406158447266
Bank of Abyssinia,Horrible,1,NEGATIVE,0.9997841715812683
Bank of Abyssinia,Mostly not working 😑,1,POSITIVE,0.9994449019432068
Bank of Abyssinia,Awesome 👌,5,POSITIVE,0.9998682737350464
Bank of Abyssinia,"Despite the enhanced technology you have, the application doesn't work properly, and it asks for the developer option to be turned off, fix that.",3,NEGATIVE,0.9955732822418213
Bank of Abyssinia,Very poor app b/c highly slow to open the app,1,NEGATIVE,0.999795138835907
Bank of Abyssinia,Wedi Tekle .,5,NEGATIVE,0.6245819926261902
Bank of Abyssinia,Bad app📱👎👎👎,1,NEGATIVE,0.9997212290763855
Bank of Abyssinia,Dura nan fayyadaman ture amma garuu naaf hojjechaa hin jiru maaf?,5,NEGATIVE,0.991762638092041
Bank of Abyssinia,Nice appp,5,POSITIVE,0.9997910857200623
Bank of Abyssinia,ሰላም አቢሲኒያዎች የሞባይል ባንኪንጋችሁ ተጠቃሚ ነኝ አገልግሎቱን ስላስጀመራችሁለን እናመሰግናለን። ነገር ግን አለፎ አልፎ የነበረው የማስፈንጠሪያው በአግባቡ አለመስራት አልፎ አልፎ ወደመስራት ተቀይሯል ድሮ እንደነበራችሁ እናውቃለን ዘንድሮም ብትኖሩልን እንመርጣለን *ከዘመን አንጉደል*,3,NEGATIVE,0.9614641070365906
Bank of Abyssinia,Gooood app my dear,5,NEGATIVE,0.9270796775817871
Bank of Abyssinia,Harun tamam galanaa,3,NEGATIVE,0.9410595893859863
Bank of Abyssinia,"A total disaster of an app. Always offline, never works, it's embarassing. I've lost hope and taken my business to a competitor",1,NEGATIVE,0.9994837045669556
Bank of Abyssinia,Gamebela,1,POSITIVE,0.8994185328483582
Bank of Abyssinia,so poor app to use can't start up when open the app,1,NEGATIVE,0.9997541308403015
Bank of Abyssinia,"This app takes too long time to be opened. And even it is not working simply as other banks application. Why this app does not give a digital invoice. Even, I am not able to find where the screeshot is kept after transaction. So, please the developer should fix all these.",1,NEGATIVE,0.9977104663848877
Bank of Abyssinia,Good job,5,POSITIVE,0.999835729598999
Bank of Abyssinia,"Worst app ever, not user friendly, even doesn't serve basic functionality correctly, takes to much time to login and navigate through the app, we expected more from this bank",1,NEGATIVE,0.9991212487220764
Bank of Abyssinia,Bad app .,1,NEGATIVE,0.9997212290763855
Bank of Abyssinia,"I mean how could a big financial company like this, be this much irresponsible to release this app? You should be ashamed!",1,NEGATIVE,0.9990265369415283
Bank of Abyssinia,Review,5,POSITIVE,0.9946893453598022
Bank of Abyssinia,Goood,4,NEGATIVE,0.9943867921829224
Bank of Abyssinia,👎👎👎👎👎👎👎👎👎,1,POSITIVE,0.748120903968811
Bank of Abyssinia,Is it necessary to switch off developer options every time to use mobile banking?🤔🤔😡😡😡,1,NEGATIVE,0.976621687412262
Bank of Abyssinia,The previous version is better it doesn't work,1,POSITIVE,0.9995754361152649
Bank of Abyssinia,"I don't know what is wrong with BOA as a bank in general. It's been going backwards since last year or so. The app is a disaster to use in every possible way. Not stable to log in and very slow to perform transactions, couldn't take a screenshot (or can't even find the pictures even using its save screenshot option). Most of the time, it fails to perform transactions and so on. Simply, it's the worst!",1,NEGATIVE,0.9997240900993347
Bank of Abyssinia,"Take some note from CBE mobile banking app, it's the best banking app currently take some note and improve ur app . Sometimes u have to learn from the bests 🙌",1,POSITIVE,0.9907522201538086
Bank of Abyssinia,It's a useless app,1,NEGATIVE,0.9997797608375549
Bank of Abyssinia,"It's not working as it was , so much need to improve, it was the best but not anymore",2,NEGATIVE,0.9312606453895569
Bank of Abyssinia,Poor network,1,NEGATIVE,0.9997891783714294
Bank of Abyssinia,Not yet completely working this App. i don't know when is it will be working properly! Its Sad!!!,1,NEGATIVE,0.9632107019424438
Bank of Abyssinia,The app does not open sometimes it says coonection issue which i dont have and after it opens it has bugs while using its not smooth to work with please improve it,1,POSITIVE,0.836056649684906
Bank of Abyssinia,"It's not working totally, what a useless app is it,",1,NEGATIVE,0.9997528195381165
Bank of Abyssinia,"This app has become the most troubling every day. It doesn't work. I love the bank, and I hate the app",1,NEGATIVE,0.9994184970855713
Bank of Abyssinia,this is so disappointing app 😞,1,NEGATIVE,0.9997482895851135
Bank of Abyssinia,አቢስኒያ የሁሉም ምርጫ,5,NEGATIVE,0.8337253928184509
Bank of Abyssinia,Nays,5,NEGATIVE,0.996103048324585
Bank of Abyssinia,The worst app,1,NEGATIVE,0.9997212290763855
Bank of Abyssinia,it can't even open and only display error messages,1,NEGATIVE,0.9985626339912415
